Replicate	Aphid_line	Parasitoid_line	Block	Latitude_wasp	Longitude_wasp	Wasp_host_species	Hamiltonella_host_species	Wasp_genotype	Nymphs_corrected	Dead_wasp	Mummies_amount	Hatching_wasps
5	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	10	no	0	0
6	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	10	yes	0	0
1	TR-0214	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
1	TR-0244	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
1	TR-0619	Yp20-058	5	47,39985797	8,61440094	Aphis_ruborum	Aphis_ruborum	12	9	no	0	0
1	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	10	no	1	1
1	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	0	0
1	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	8	no	0	0
1	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	10	no	0	0
1	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	10	no	0	0
1	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	0	0
1	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	6	5
2	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	11	no	5	4
3	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	10	no	6	5
4	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	9	no	4	2
5	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	10	no	6	5
6	NTR-407	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	none	17	10	no	0	0
2	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	10	10
3	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	8	no	0	0
4	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	2	1
5	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	0	0
6	TR-0016	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	9	5
2	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	12	no	0	0
3	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	12	no	0	0
4	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	11	no	0	0
5	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	8	no	0	0
6	TR-0042	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	10	no	0	0
2	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	8	no	1	0
3	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	9	no	2	0
4	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	10	no	2	0
5	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	10	no	0	0
6	TR-0076	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_fabae_fabae	17	8	no	1	0
2	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	9	no	1	1
3	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	2	1
4	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	11	no	5	5
5	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	5	5
6	TR-0103	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	10	no	3	3
2	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	0	0
3	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	8	no	0	0
4	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	11	no	0	0
5	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	9	no	0	0
6	TR-0131	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_urticata	17	12	no	6	4
2	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	1	0
3	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	9	no	8	6
4	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	5	4
5	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	5	4
6	TR-0191	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	6	6
2	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
3	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
4	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
5	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
6	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	1	0
2	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
3	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
4	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
5	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	8	no	0	0
6	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
2	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	0	0
3	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	8	no	0	0
4	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	7	5
5	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	0	0
6	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	4	2
1	TR-0214	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
1	TR-0244	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_hederae	17	10	no	0	0
1	TR-0619	Yp20-060	9	47,40128	8,6057	Aphis_ruborum	Aphis_ruborum	17	10	no	0	0
1	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	10	no	6	6
1	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	8	no	1	1
1	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
1	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	9	no	0	0
1	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	6	4
1	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	8	no	5	5
1	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	8	no	6	4
2	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	10	no	1	1
3	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	10	no	10	8
4	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	8	no	4	4
5	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	10	no	3	2
6	NTR-407	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	none	5	10	no	2	2
2	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	9	no	8	8
3	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	4	4
4	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	0	0
5	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	6	6
6	TR-0016	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	0	0
2	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	9	no	0	0
3	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	8	no	0	0
4	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
5	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
6	TR-0042	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
2	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	9	no	0	0
3	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	10	no	0	0
4	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	11	yes	0	0
5	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	12	no	0	0
6	TR-0076	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_fabae_fabae	5	9	no	0	0
2	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	9	6
3	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	8	6
4	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	5	3
5	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	0	0
6	TR-0103	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	11	11
2	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	0	0
3	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	8	no	4	3
4	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	10	no	4	3
5	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	11	no	6	6
6	TR-0131	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_urticata	5	8	yes	0	0
2	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	10	no	2	1
3	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	10	no	5	5
4	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	3	3
5	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	7	6
6	TR-0191	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	9	8
2	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	9	no	5	3
3	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	11	no	2	2
4	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	9	no	5	3
5	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	10	no	2	2
6	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	11	no	11	10
2	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	10	no	0	0
3	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	12	no	0	0
4	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	10	no	0	0
5	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	12	no	0	0
6	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	11	yes	0	0
1	TR-0214	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	9	no	4	4
2	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	6	6
3	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	9	no	4	4
4	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	12	no	4	3
5	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	9	no	0	0
6	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	6	5
1	TR-0244	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_hederae	5	9	no	0	0
1	TR-0619	Yp20-063	2	47,44777897	8,52957067	Aphis_hederae	Aphis_ruborum	5	11	no	3	2
1	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	1	1
1	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	4	3
1	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	3	2
1	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
1	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	3	2
1	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	0	0
1	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	8	8
2	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	4	3
3	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	2	2
4	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	6	5
5	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	7	5
6	NTR-407	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	none	14	10	no	10	9
2	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	9	no	6	6
3	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	0	0
4	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	2	2
5	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	8	4
6	TR-0016	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	3	3
2	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	9	no	1	1
3	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	1	0
4	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
5	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
6	TR-0042	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	2	2
2	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
3	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
4	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
5	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
6	TR-0076	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_fabae_fabae	14	10	no	0	0
2	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	yes	0	0
3	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	3	3
4	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	6	4
5	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	6	6
6	TR-0103	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	5	5
2	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	0	0
3	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	8	8
4	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	4	4
5	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	1	1
6	TR-0131	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_urticata	14	10	no	1	1
2	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	6	5
3	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	8	8
4	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	1	1
5	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	3	2
6	TR-0191	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	2	2
2	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	2	2
3	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	8	7
4	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	9	no	6	6
5	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	yes	0	0
6	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	8	8
2	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
3	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
4	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
5	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
6	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
2	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	2	2
3	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	8	7
4	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	4	3
5	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	5	5
6	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	8	7
1	TR-0214	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	5	4
1	TR-0244	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_hederae	14	10	no	0	0
1	TR-0619	Yp20-068	8	47,45501383	8,53625996	Aphis_ruborum	Aphis_ruborum	14	10	no	6	6
1	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	9	no	0	0
1	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	10	9
1	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	9	no	0	0
1	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	10	no	0	0
1	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	8	no	5	5
1	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	0	0
1	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	2	1
1	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	0	0
2	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	10	no	8	7
3	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	10	no	2	2
4	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	7	no	3	3
5	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	10	no	0	0
6	NTR-407	Yp20-070	9	47,39943	8,6081	Aphis_hederae	none	3	10	no	6	6
2	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	11	no	9	8
3	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	8	no	2	2
4	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	2	2
5	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	7	7
6	TR-0016	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	10	10
2	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	12	no	0	0
3	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	12	no	0	0
4	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	12	no	0	0
5	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	9	no	0	0
6	TR-0042	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	10	no	0	0
2	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	8	no	0	0
3	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	10	no	0	0
4	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	10	no	0	0
5	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	10	no	0	0
6	TR-0076	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_fabae_fabae	3	9	no	0	0
2	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	10	no	6	6
3	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	5	5
4	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	1	1
5	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	4	4
6	TR-0103	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	11	no	5	2
2	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	4	3
3	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	9	no	3	2
4	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	9	no	3	3
5	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	11	no	4	1
6	TR-0131	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_urticata	3	12	no	0	0
2	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	6	5
3	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	6	6
4	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	0	0
5	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	5	5
6	TR-0191	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	7	7
2	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	5	3
3	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	9	no	3	2
4	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	0	0
5	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	5	5
6	TR-0214	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	6	6
2	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	9	no	2	2
3	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	0	0
4	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	7	no	0	0
5	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	8	no	5	5
6	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	0	0
2	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	2	2
3	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	8	no	3	3
4	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	5	4
5	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	6	4
6	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	6	5
1	TR-0244	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_hederae	3	10	no	1	1
